,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,sentence
7938,8159,3,2,1,0,0,Bald head bitches think it's their time to prosper !,bald head bitch think prosper
7939,8160,3,0,3,0,1,Ball is life? No bitch bench is life &#128075;,ball life bitch bench life
7940,8161,3,0,3,0,1,"Bands will make her dance , stamps will make her twerk , If Romney becomes president , these hoes will have to work.",band dance stamp twerk romney become president these hoe work
7941,8162,3,0,3,0,1,"Bang, bitch, you think I'm strange, bitch? It's bananas like a fucking rangatang bitch

#vote5sos
#EMABiggestFans1D",bang bitch think strange bitch bananas fucking rangatang bitch vote sos emabiggestfan
7942,8163,3,0,0,3,2,"Bank robber who wore zebra-print dress arrested, police say http://t.co/UUQ0bw6vju",bank robber wear zebra print dress arrest police say http uuq vju
7943,8164,3,0,1,2,2,Barkley is trash,barkley trash
7944,8165,3,0,1,2,2,"Barry's (whitey) brownshirts run wild in Oakland. Following the lead of N.W.A., punks chant F the police. http://t.co/9nBUrmTJ",barry whitey brownshirt run wild oakland follow lead punk chant police http nburmtj
7945,8166,3,0,3,0,1,"Barry's hoe Michelle is walking in now. Ugly beast she is.
#SOTU",barry hoe michelle walk ugly beast sotu
7946,8167,3,0,0,3,2,Baseball isn't the same without the Yankees in the playoffs &amp; basketball isn't the same without the Lakers in em.,baseball isn same yankee playoff amp basketball isn same laker
7947,8168,3,0,0,3,2,Baseball......... w/ @voxpulchra for her birthday for some reason? Lol (@ Yankee Stadium) on #Yelp http://t.co/9hIFDcZWQY,baseball voxpulchra birthday reason lol yankee stadium yelp http hifdczwqy
7948,8169,3,0,3,0,1,Basic bitch no chill &#128514;,basic bitch chill
7949,8170,3,0,3,0,1,Basic bitches &amp; lame niggas &lt;,basic bitch amp lame niggas
7950,8171,3,0,3,0,1,Basic bitches everywhere,basic bitch everywhere
7951,8173,3,0,2,1,1,Basic niggah in his basic clothing,basic niggah basic clothing
7952,8174,3,0,2,1,1,Basically saying that the pound doesn't belong to us and it's English... Greedy cunts,basically say pound doesn belong english greedy cunt
7953,8175,3,0,2,1,1,"Basically, so...just do you. *shrugs* RT @CruzanChoklate: So if you're worried about being a ho or looking like one, good luck.",basically shrug cruzanchoklate worry look good luck
7954,8176,3,0,0,3,2,Bathing Sphere: Suspended Orb Tub Not for Shy People http://t.co/OHv7xbr6wo #bathing #design #weird and yet #cool,bathe sphere suspend orb tub shy people http ohv xbr bathing design weird cool
7955,8177,3,0,3,0,1,Bbl gonna go sob over gay bird babies.,bbl go to sob over gay bird baby
7956,8178,3,0,3,0,1,Bc I got too many bitches &#128514;&#128514;&#128514;,many bitch
7957,8180,3,0,3,0,1,Be a dog to these bitches bt be a KING TO YA QUEEN ',dog these bitch king queen
7958,8181,3,0,3,0,1,"Be a girl with a mind, a bitch with an attitude and a lady with class.",girl mind bitch attitude lady class
7959,8182,3,0,0,3,2,"Be fearful of the wrath of God in a country where many mock Christianity, embrace perversion, abortion, and bows to PC/multiculturalism.",fearful wrath god country many mock christianity embrace perversion abortion bow multiculturalism
7960,8183,3,1,2,0,1,Be mean or rude to my little sister again and I'll kick your ass. It applies to all of you little snooty bitches. K thanks.,mean rude little sister kick ass apply little snooty bitch thank
7961,8184,3,1,2,0,1,Be my backbone every nicca need a spine,backbone nicca spine
7962,8185,3,0,3,0,1,Be trippin when I call you hoe but bitch you know I talk like Dat! -- @1future voice,trippin call hoe bitch talk dat voice
7963,8186,3,0,0,3,2,Beans that were yellow before Friday night are brown now-a few green leaves curled-frost but not freeze-bean size reduced - top end shrinks,bean yellow brown green leave curl frost freeze bean size reduce top shrink
7964,8187,3,0,3,0,1,"Bears game today bitches! Not to mention, lean and bud before the train ride lol :) #Goodday",bear game bitch mention lean bud train ride lol goodday
7965,8188,3,1,2,0,1,Beat the pussy down like my nemesis,beat pussy down nemesis
7966,8189,3,0,3,0,1,Beat the pussy in so well her shit still hurting from a week ago,beat pussy well shit hurting
7967,8190,3,1,2,0,1,Beat ya bitch pussy up every time I see her like a bully .. Then send her outta town wit 4 cookies,beat bitch pussy bully send outta town wit cookie
7968,8191,3,0,0,3,2,Beautiful Fairy Elegant Dress http://t.co/ouxWbYTUt6,beautiful fairy elegant dress http ouxwbytut
7969,8192,3,0,3,0,1,Because I had to accept being called a bitch every time I asserted myself. #YesAllWomen,accept call bitch assert myself yesallwoman
7970,8193,3,1,2,0,1,"Because I'd rather wear my hair long and have piercings, I'm a faggot that will never go anywhere in life.",wear hair piercing faggot anywhere life
7971,8194,3,1,2,0,1,Because a nigguh but don't mean you're pussy is bomb,nigguh don mean pussy bomb
7972,8195,3,0,3,0,1,"Because at your local insurance agency, the customer is ALWAYS our bitch. #itakeshitfromnoone &#128079;",local insurance agency customer bitch itakeshitfromnoone
7973,8196,3,0,3,0,1,Because idk if your still tryna get with her again or not?... &#8212; bitch i might be http://t.co/FPJQpcH99K,idk tryna bitch http fpjqpch
7974,8197,3,0,0,3,2,"Because if nobody was judging the birds, this account wouldn't even cause a ripple in d ocean",nobody judge bird account wouldn cause ripple ocean
7975,8198,3,0,2,1,1,Because of the message that sends to LGBTQ residents in the state. Not as if West Virginia is a paradise for queer people. Today is major.,message send lgbtq resident state west virginia paradise queer people major
7976,8199,3,0,3,0,1,Beefin ova bitches trade ya clip for Pom Poms,beefin ova bitch trade clip pom pom
7977,8200,3,0,1,2,2,Been Huntin hard and finally nailed her. Best wedding koozie I've ever seen. #redneck http://t.co/D6SBSYaNN2,huntin hard finally nail good wedding koozie see redneck http sbsyann
7978,8201,3,1,2,0,1,Been a trill nicca since a Lil nicca,trill nicca lil nicca
7979,8202,3,0,3,0,1,"Been a while since it's just been me solo at the crib, feeling kinda lonely like a hoe",solo crib feel kinda lonely hoe
7980,8203,3,0,3,0,1,Been hooping all day tired than bitch,hoop tired bitch
7981,8204,3,0,3,0,1,Been schooling these bitches since 92'&#128524;,school these bitch
7982,8205,3,0,3,0,1,"Been sleeping toooooo much, fuck it ima enjoy it before i start working 2 jobs like a hoe haha",sleep toooooo fuck i m a enjoy start work job hoe haha
7983,8206,3,0,3,0,1,"Been told by a lot of people that I'm cool then a hoe, and that they don't understand why someone wouldn't like me",tell lot people cool hoe don understand someone wouldn
7984,8207,3,0,3,0,1,Beer ball isn't for pussies,beer ball isn pussy
7985,8208,3,0,3,0,1,Before I let a pussy cut my hair I just will let it grow,let pussy cut hair let grow
7986,8209,3,0,3,0,1,Before the madness with my single bitches. &#128527; http://t.co/FLDe7S4SLC,madness single bitch http flde slc
7987,8210,3,0,2,1,1,"Behind every independent woman, is a pack of hating hoes",behind independent woman pack hate hoe
7988,8211,3,0,3,0,1,"Being a girl sucks. We have to deal with periods making us a bitch, shaving our legs on a daily basis, and worrying about what we eat.",girl suck deal period make bitch shaving leg basis worry eat
7989,8212,3,0,3,0,1,Being a hoe ain't cute #ijs,hoe ain cute ijs
7990,8213,3,0,3,0,1,Being a hoe is cute in 2014,hoe cute
7991,8214,3,0,3,0,1,Being a sober soul just wasnt interesting.. bitch im living #5spmg #GGL http://t.co/W58Q6Hr20j,sober soul be not interesting bitch live spmg ggl http
7992,8215,3,1,0,2,2,"Being coons &#8220;@FatTravis_6200: At??? @TiFFANY_P0RSCHE: Y'all are amazing.""&#8221;",coon fattravis tiffany rsche amazing
7993,8217,3,0,3,0,1,Being single and not texting no bitches late night almost wacker than coming home after the club drunk and fuckin your girlfriend,single texting bitch late wacker come home club drunk fuckin girlfriend
7994,8219,3,0,3,0,1,Believe in the heart of the cards bitch.,heart card bitch
7995,8220,3,0,3,0,1,Believe it or not hoes get boring after awhile,hoe bore awhile
7996,8221,3,0,3,0,1,Ben will gett ya some pussy.. ben will get ya some head!,ben gett pussy ben head
7997,8222,3,1,0,2,2,Bengals kicker trash.,bengal kicker trash
7998,8223,6,1,5,0,1,Benzino is a bitch point blank period,benzino bitch point blank
7999,8224,3,0,3,0,1,"Besides my sisters, this is one of two bitches you will always catch me with. http://t.co/FXZyCvvnPq",besides sister bitch catch http fxzycvvnpq
8000,8225,3,0,0,3,2,Best behaved kids ever at mommy's commercial audition. Oreo McFlurries for everybody! #proudmom&#8230; http://t.co/9HFNSmaLcU,well behave kid mommy commercial audition oreo mcflurrie everybody proudmom http hfnsmalcu
8001,8226,3,0,0,3,2,Best of luck to Tino 'The Bambino' Martinez in Miami (your legacy is saved LOL) #Marlins #Yankees #RedSox #MLB,good luck tino bambino martinez miami legacy save lol marlin yankee redsox mlb
8002,8227,3,0,1,2,2,Best rider? That goes to a blaxican.,good rider blaxican
8003,8228,3,0,0,3,2,Bet Charlie Strong has contacted Ridley,bet charlie strong contact ridley
8004,8229,3,1,0,2,2,"Bet they want a cookie, Bergbrain? You mean like you want a cracker? Kinda bitter here today aren'tcha? #stribpol mngop #mnleg",bet want cookie bergbrain mean want cracker kinda bitter aren tcha stribpol mngop mnleg
8005,8230,3,0,3,0,1,Bet you ain't gone @ em tho..&#128564;&#128514; RT @_SelfMadePhat_: Na why OOMF just tweeted that ?&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; &amp; she know ha pussy WACK,bet ain go tho selfmadephat oomf tweet amp pussy wack
8006,8231,3,0,3,0,1,Betta ask round these streets bitch bout Jay,betta ask round these street bitch bout jay
8007,8232,3,1,2,0,1,Better keep ya shit n line nicca ...,well shit line nicca
8008,8233,3,0,3,0,1,Better nip that shit in the bud early.,well nip shit bud
8009,8234,3,0,3,0,1,Better play your part bitch don't be a smart bitch cuz I might have a change of heart,well play part bitch don smart bitch cuz change heart
8010,8235,3,0,3,0,1,Between the constant tweegrams and the bad bitches playing themselves out for attention and the stupid caption pics instagram lost me.,constant tweegram bad bitch play themselves attention stupid caption pic instagram lose
8011,8236,3,2,1,0,0,Between this trend and the vines acting like women its like niggas couldn't wait to be faggots http://t.co/dKVnjmCarZ,trend vine act woman niggas couldn wait faggots http dkvnjmcarz
8012,8237,3,1,2,0,1,Beyonc&#233; more of a hipster bitch wit no hips these days,beyonc hipster bitch wit hip these
8013,8238,6,1,4,1,1,Big G-Day s/o to @MauricePrice17 #FreeBoosie nicca lol!!!!!,big mauriceprice freeboosie nicca lol
8014,8239,3,0,1,2,2,Big Red and fat squaw ...lol my hubby is so funny!! #insidejoke,big red fat squaw lol hubby funny insidejoke
8015,8240,3,0,0,3,2,"Big Squawk: Q: when will DFL dump Ryan ""Uncle Tom"" Winkler? 
} Not going to happen Berg
Bleat on.
#mngop proud #stribpol #mnleg",big squawk dfl dump ryan uncle tom winkler happen berg bleat mngop proud stribpol mnleg
8016,8241,3,0,0,3,2,"Big bird holds press conf claims ""he does not care for the letter f""",big bird hold press conf claim care letter
8017,8242,3,0,3,0,1,Big bitches be like &#8221; Im Thick&#8221; yea bitch atound the midsection,big bitch thick yea bitch atound midsection
8018,8243,3,0,3,0,1,Big black bitches out here arguing,big black bitch argue
8019,8244,6,0,6,0,1,"Big boobs = no ass No ass = big boobs Big boobs and big ass = ugly face Big boobs , big ass , pretty face = hoe.",big boob ass ass big boob big boob big ass ugly face big boob big ass pretty face hoe
8020,8245,3,0,3,0,1,Big bro moose trying slide into these hoes DM's http://t.co/eVb17DyunT,big bro moose try slide these hoe http evb dyunt
8021,8246,3,1,2,0,1,Big greenmile tweetin ass nicca,big greenmile tweetin ass nicca
8022,8247,3,0,3,0,1,Big hair bitches &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,big hair bitch
8023,8248,3,0,3,0,1,Big moe rn like a hoe haha yuhhhh,big moe hoe haha yuhhhh
8024,8249,3,0,0,3,2,Big night of &#127936; #hoosiers #iubb #big10 and #pacers #nba #indiana #hoosierstate #paulgeorge #codyzeller http://t.co/UFmje1gk,big hoosier iubb big pacer nba indiana hoosierstate paulgeorge codyzeller http ufmje
8025,8250,3,0,3,0,1,Big ol pussy Harrington blocked me again,big pussy harrington block
8026,8251,3,0,3,0,1,Big thick pretty bitch,big thick pretty bitch
8027,8252,3,0,3,0,1,Biggest booth I ever seen lastnight bitch had a leopard print jumper on look like an over weight leopard,big booth see lastnight bitch leopard print jumper look over weight leopard
8028,8253,6,0,6,0,1,Biggie was and always will be the flyest cunt in rap. #biggie,biggie flyest cunt rap biggie
8029,8254,3,1,0,2,2,Bigots demand recount in #Idaho #gay rights ordinance referendum http://t.co/TorYEXxMwi #tcot #teaparty #teabaggers #lgbt,bigot demand recount idaho gay right ordinance referendum http toryexxmwi tcot teaparty teabagger lgbt
8030,8255,3,0,2,1,1,"Bij vraag wat is d naam van de engels des doods,dacht eerst Robert.Ik:Israel..uhm iets met Gargamel,hoe heet die kat ook al weer..oja Azrael",bij vraag wat naam van engel des dood dacht eerst robert israel uhm iet meet gargamel hoe heet die kat ook weer oja azrael
8031,8256,3,0,3,0,1,Biker gang looking ass bitches with titty tats. Foh sons of anarchy.,biker gang look ass bitch titty tat foh son anarchy
8032,8257,3,0,2,1,1,Bill Cosby stealing pussy,bill cosby steal pussy
8033,8258,3,1,2,0,1,Bill Romanowski is still a cunt. Who saw that one coming.,bill romanowski cunt see come
8034,8259,3,2,1,0,0,"Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO 

bitch pick one.

Fucking hate you.

I know you proud but shit.",bill smith dds mtv odb lgbtq mma nfl aflcio bitch pick fucking hate proud shit
8035,8260,3,0,3,0,1,Birthday today bitches and I gotta work :/,birthday bitch get to work
8036,8261,3,0,3,0,1,Bitch I want my number back yo pussy mustard... oh yeah FUCK DAT BITCH TRUST ME! #DRO,bitch want number back pussy mustard yeah fuck dat bitch trust dro
8037,8262,3,0,3,0,1,"Bitch I'm not about to eat ya pussy all day long..

I got a life.",bitch eat pussy life
8038,8263,3,0,3,0,1,"Bitch I'm the man that's right I said it, bitch I'm the man don't you forget it. &#128527;",bitch man right bitch man don forget
8039,8264,3,1,2,0,1,Bitch ain't u his lawyer y u thank ery body STFU kill dat bitch to,bitch ain lawyer thank ery body stfu kill dat bitch
8040,8265,3,1,2,0,1,Bitch and who the fuck r u am speak when the fuck I feel like it and stop a pussy ass Nigga and box the fuck up,bitch fuck speak fuck feel stop pussy ass nigga box fuck
8041,8266,3,2,1,0,0,"Bitch ass nigga, be hating on black women... Uncle Tom bitch punk.",bitch ass nigga hate black woman uncle tom bitch punk
8042,8267,3,0,3,0,1,"Bitch ass people are the first to call someone out for being a ""bitch""",bitch ass people first call someone bitch
8043,8268,6,0,5,1,1,Bitch bitch bitch,bitch bitch bitch
8044,8269,3,1,2,0,1,"Bitch don't talk yo shit then, say you on papers when a bitch trinna get down &#9995;&#128514;&#128557; you a straight FAG BITCH foe dat. Scary ass hoe.",bitch don talk shit say paper bitch trinna down straight fag bitch foe dat scary ass hoe
8045,8270,6,2,4,0,1,Bitch duck on whore ass slut cunt ha Biden it's Gucci. Tho whatever. Nigea @mdsaab1 @t_jawad89,bitch duck whore ass slut cunt biden gucci tho whatever nigea mdsaab jawad
